,sentence,term,page_number,file_name,word,tag,word_labels
50969,ա գյուղի հին հայկական անունը եղել է նոթա,,,Divabn_Prak10,ա,O,"O,O,O,O,O,O,O,O"
50970,այդ անունը երկու անգամ հիշատակված է արձանագրությունների մեջ և անկասկածէ,,,Divabn_Prak10,այդ,O,"O,O,O,O,O,O,O,O,O,O"
50971,բ նոթա գյուղը դարի առաջին տարիներից պատկանել է հայոց կաթողիկոսարանին և սարգիս սնանցի կաթողիկոսը թվականին թողել է գյուղից գանձվող նարիատ կոչվող հարկը և թվականինէլ ջրանցք է կառուցել ապա նաև հողային վեճեր կարգավորել,,,Divabn_Prak10,բ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50972,իսկ գագիկ աբագրատունի թագավորնէլ թվականին եկեղեցուն է նվիրել ծըմբաքար կոչվող գյուղը իսկ այդանունով գյուղի հիշատակության սա միակ դեպքն է,,,Divabn_Prak10,իսկ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50973,ինչպես երևում էհենց այդ մուտքն էլ հնում եղել է հիմնականը,,,Divabn_Prak10,ինչպես,O,"O,O,O,O,O,O,O,O,O,O"
50974,այս դեպքում կարելի է ենթադրել որ կյուրիկյաններից բռնագրավված հողերից բաժին է հանվել կաթողիկոսությանը որը և հետագայում իբրև հայրենի տիրույթ վերադարծվել է գուրգենի որդիներին,,,Divabn_Prak10,այս,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50975,ս գրիգոր լուսավորիչ եկեղեցի հյուսիսային պատի կենտրոնում մուտքից արևելք,,,Divabn_Prak10,ս,O,"O,O,O,O,O,O,O,O,O"
50976,նախորդ հրատարակչի վերծանության մեջ կան մի շարք տարընթերցումներ որոնցից մի քանիսի հետ մենք համածայն ենք լուսսւորչի բառից հետո հինգերորդ տողի անորոշ տառերը մելքոնյանը կարդացել է աթոռն ի տր սարգիս հաջորդ,,,Divabn_Prak10,նախորդ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50977,տողում ետու ից հետոիեմատակէը ի եաթ,,,Divabn_Prak10,տողում,O,"O,O,O,O,O,O"
50978,յոթերորդտողում սշխարհէս բառից հետոնա կարդացել էե,,,Divabn_Prak10,յոթերորդտողում,O,"O,O,O,O,O,O"
50979,սիր արնել աս մ էն իսկ անխափան ից հետո կիսեղծ ի,,,Divabn_Prak10,սիր,O,"O,O,O,O,O,O,O,O,O,O,O"
50980,ագրիգոր մւսավորիչ եկեղեյի արևելյան պատին արտաքուստ տող եսաւ եսաի,,,Divabn_Prak10,ագրիգոր,O,"O,O,O,O,O,O,O,O,O"
50981,ծանոթ այս անունը նկատել ենք վիմագրական զննման ժամանակ,,,Divabn_Prak10,ծանոթ,O,"O,O,O,O,O,O,O,O"
50982,բացառված չէ որ շհնարար վարպետի կամ ճարտարապետի անուն լինի,,,Divabn_Prak10,բացառված,O,"O,O,O,O,O,O,O,O,O"
50983,եկեղեցու հյուսիսային որմի արևելյան մասում առկա են եղծված ու անկապակից արծձանագրություններ ու դրանց առանձին մասեր նկ ա,,,Divabn_Prak10,եկեղեցու,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50984,ս ծառայ սրթոյս գրիգորոյս դ մելքոնյան էջ,,,Divabn_Prak10,ս,O,"O,O,O,O,O,O,O"
50985,եղած արձանագրությունները սաստիկ հողմահարված քայքայված են,,,Divabn_Prak10,եղած,O,"O,O,O,O,O,O"
50986,հուշարձանի վրա եղած բոլոր արձանագրությունները գտնվում են հյուսիսային պատի վրա ձուտքի շուրջը,,,Divabn_Prak10,հուշարձանի,O,"O,O,O,O,O,O,O,O,O,O,O,O"
50987,արդյո՛ք այս դեպքերի հեռավոր արձագանքը չէքննվող արտոնագիրը,,,Divabn_Prak10,արդյո՛ք,O,"O,O,O,O,O,O,O"
50988,տիշտ է հոռոմոսի արձանագրությունների մեջ դարում երկու անգամ իիշատակված է համանուն գյուղ բայց հնարավոր է որ վերջինս հոռոմայրի վանքի մոտակայքում է եղել,,,Divabn_Prak10,տիշտ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50989,ս գրիգոր լուսավորիչ եկեղեյի հյուսիսային մուտքի գլխի խորշի կիսակամար պսակի վրա տող,,,Divabn_Prak10,ս,O,"O,O,O,O,O,O,O,O,O,O,O,O"
50990,հրատ նմելքոնյան լրաբեր,,,Divabn_Prak10,հրատ,O,"O,O,O"
50991,ցանոթ հ մելքոնյանը երկրորդ տողի վերջում աժանի ն վերծանել է ածանի իսկ երրորդ տողի վերջի վերծանվող բառը սրբէ,,,Divabn_Prak10,ցանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50992,նրան հաջորդած դավիթ անհողինը մոտ իր եղբայր սմբատի հետ ոչ միայն ընդարձակեց թագավորության սահմանները այլև փործեց ազատվել գագիկ բագրատունու գերիշխանությունից,,,Divabn_Prak10,նրան,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50993,վերջինս թ ծմռանը մեծ ուժերով մտավ լոռի պաշարեց շամշուլդեն և սկսեց ավերել թագավորության ամրությունները,,,Divabn_Prak10,վերջինս,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50994,դավիթը չհամարծակվեց մարտի բռնվել հորեղբոր հետ,,,Divabn_Prak10,դավիթը,O,"O,O,O,O,O,O"
50995,յաղագս սակաւ լինելոյ զաւրաց նորա դավթի խմբ առ բազմութեամբ զաւրացն գագկայ այլ միջնորդութեամբ հայրապետին տեառն սարգսի եկն ի հնազանդութիւն գագկայ արքայի և հանդիպեցաւ նմա յաւանն շիրակայ,,,Divabn_Prak10,յաղագս,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50996,եւ ուխտ խաղաղութեան հաստատեալ տեառն սարգսի կալ ի հնազանդութեան դաւթի իբրեւ որդի առ հայր եւ գագկայ հայրենի խնամով սիրել զնա ասողիկ,,,Divabn_Prak10,եւ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50997,արձանագրություններն այդպիսի քայքայված տեսք են ունեցել վաղուց ի վեր,,,Divabn_Prak10,արձանագրություններն,O,"O,O,O,O,O,O,O,O,O"
50998,նույնանուն գյուղեր տարբեր վայրերում սովորական երևույթ էր և հնում և ներկայումս,,,Divabn_Prak10,նույնանուն,O,"O,O,O,O,O,O,O,O,O,O,O"
50999,գ ձարմանալիէ որ դարի առաջին երկու տասնամյակների այդծաղկուն վիճակից հետոգյուղը ևեկեղեցին կորցրել են իրենց նշանակությունը ոչ միայն ավելի ուշ արձանագրություններ չկան այլև գյուղի անունն էլ մոռացվել է,,,Divabn_Prak10,գ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
51000,եկեղեցին կոչվել է գրիգոր լուսավորչի անունով,,,Divabn_Prak10,եկեղեցին,O,"O,O,O,O,O,O"
51001,պատերի մեջ ագուցել են խաչքարեր ու քանդակազարդ քարերի բեկորներ,,,Divabn_Prak10,պատերի,O,"O,O,O,O,O,O,O,O,O"
51002,եկեղեցուց հարավ միջնադարյան գերեզմանոցն է որտեղ օրորոցածև և հարթ ուղղանկյունածև տապանաքարերից բացի պահպանվել են նաև խաչքարեր ու քառանիստ կոթողի պատվանդան,,,Divabn_Prak10,եկեղեցուց,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
51003,տապանագրերը հիմնականում դարերից են բացառությամբ մեկի որը վկայակոչում ենք ստորև,,,Divabn_Prak10,տապանագրերը,O,"O,O,O,O,O,O,O,O,O,O"
51004,տապանաքար ուղղանկյուն օրորոցաձև գյուղի հարավային գերեզմանոցում հարավային նիստին տող,,,Divabn_Prak10,տապանաքար,O,"O,O,O,O,O,O,O,O,O"
51005,ծանոթ դատելով տապանագրից ննջեցյալները երկուսն են հայր և որդի ալեքսանն ու հակոբը ովքեր թերևս համաճարակից կամ դժբախտ պատահարից են մահացել,,,Divabn_Prak10,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
51006,միևնույն տապանաքարի վրա երկու ննջեցյալի անվան առկայությունը բնավ չի ենթադրում թե նրանք թաղվել են մեկտեղ,,,Divabn_Prak10,միևնույն,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
51007,գյուղի հարավային եզրին բարձրանում է դարի մի եկեղեցի որը վերանորոգումների ու կարկատանների է ենթարկվել դարում սակայն հիմնականում պահպանել է իր հին ձևը,,,Divabn_Prak10,գյուղի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
51008,ժամանակին նա այլ եկեղեցիների նման ամրացվել և վեր է ածվել բերդի,,,Divabn_Prak10,ժամանակին,O,"O,O,O,O,O,O,O,O,O,O,O"
51009,այժմ շրջապատի այդ հավելումները վերացված են,,,Divabn_Prak10,այժմ,O,"O,O,O,O,O,O"
51010,հ եղիազարյանը վերծանել է թուիս ն ես սատաթէս կանգնեցի,,,Divabn_Prak10,հ,O,"O,O,O,O,O,O,O,O,O"
51011,հատ մխիթարյանց տեղագրութիւն գէորգեանց բասմաջյան հաաբմ եղիազարյան էջմիածին ե,,,Divabn_Prak10,հատ,O,"O,O,O,O,O,O,O,O,O"
51012,արթիկ շրջան հայկ խսգում,,,Divabn_Prak10,արթիկ,O,"O,O,O,O"
51013,ալաման գյուղ կարսի մարզում,,,Divabn_Prak10,ալաման,O,"O,O,O,O"
51014,ալեքսանդրա ս եկեղեցի ալեքսանդրապոլ բերդամրոցում,,,Divabn_Prak10,ալեքսանդրա,O,"O,O,O,O,O"
51015,ալեքսանդրապոլ սև բերդ բերդ ամրոց գյումրիում,,,Divabn_Prak10,ալեքսանդրապոլ,O,"O,O,O,O,O,O"
51016,ախուրյան գետ հգ ում,,,Divabn_Prak10,ախուրյան,O,"O,O,O,O"
51017,ախուրյան շրջան հայկ խսգում,,,Divabn_Prak10,ախուրյան,O,"O,O,O,O"
51018,ամասիա շրջան հայկ խսյ ում,,,Divabn_Prak10,ամասիա,O,"O,O,O,O,O"
51019,փիլիպե քաջ եղբայր յակոբի հիշատակված է,,,Divabn_Prak10,փիլիպե,O,"O,O,O,O,O,O"
51020,լմբատավանք ս ստեփանոս եկ թմբուկի հյած նիստ արտ,,,Divabn_Prak10,լմբատավանք,O,"O,O,O,O,O,O,O,O"
51021,սարակապ ս աստվածածին եկ ոռ կանոնաիրավական հվ պատ արտ,,,Divabn_Prak10,սարակապ,O,"O,O,O,O,O,O,O,O,O"
51022,դարերի ընթացքում օտարների վայրագություններից վանքը ի մասնավորի կաթողիկե եկեղեցին բազմաթիվ վնասներ էր կրել ու անմխիթար վիճակում հայտնվել,,,Divabn_Prak10,դարերի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
51023,կաթողիկե եկեղեցի կամ գլխավոր տաճար ինչպես արդեն նշվեց վանքի առաջին ու գլխավոր շինությունն է կառուցված վահրամ պահլավունու կողմից,,,Divabn_Prak10,կաթողիկե,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
51024,եկեղեցու կառուցման ժամանակահատվածը սամուել անեցին սահմանում է հայոց նլե նխգ այսինքն թթ միջակայքում սկիզբն շինուածոյ մեծանուն եւ վայելչաշէն զարմանակերտ եւ հոյակապ ուխտին սարմաշինոյ ի քրիստոսասէր իշխանաց իշխանէն վահրամայ որ էր թոռն ապուղամրի սկսեալ ի նևե ամէն եւ աւարտեալ ի նխ գ որ լինի ը ամ,,,Divabn_Prak10,եկեղեցու,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
51025,աբկ արքեպիսկոպոս մխիթարեանց երկերի ժողովածու էջ,,,Divabn_Prak10,աբկ,O,"O,O,O,O,O,O"
51026,հասրաթյան մարձաշենի վանք քրիստոնյա հայաստան հանրագիտարան էջ,,,Divabn_Prak10,հասրաթյան,O,"O,O,O,O,O,O,O"
51027,սամուկ անեցիեւ շարունակողներ ժամանակագրութիւն նդամից մինչեւ թ աշխատ կ մաթեւոպանի երևան էջ,,,Divabn_Prak10,սամուկ,O,"O,O,O,O,O,O,O,O,O,O,O,O"
51028,կարծում է որ շինությունը պարբերաբար ընդիատված է եղեր որ այղքան ուշ վարջացել է եթց ոչ այդքան երկար տևելուչափ մեծ չէշենքը,,,Divabn_Prak10,կարծում,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
51029,կաթողիկե եկեղեցին երկու զույգ որմնամույթերով գմբեթավոր դահլիճ է ընդ որում գմբեթը շենքի արտաքին ձավալում գրավում է կենտրոնական դիրք,,,Divabn_Prak10,կաթողիկե,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
51030,եկեղեցու ներսի որմնամույթերը մշակված են որձնախրձերով ավագ խորանը՝ որմնախորշերով նման անիի ճարտարապետությանը իսկ արտաքուստ հայկական խորշեր ով,,,Divabn_Prak10,եկեղեցու,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
51031,նիստանի գմբեթը պսակված է հովանոցածև վեղարով զարդարված փոքր ճակտոններով միմյանց հետ կապված կիսասյուների փնջերով,,,Divabn_Prak10,նիստանի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
51032,ենթադրվում է թե այս եկեղեցին ևս տրդատ ճարտարապետի ձեռակերտն է,,,Divabn_Prak10,ենթադրվում,O,"O,O,O,O,O,O,O,O,O,O"
51033,մի որոշ ժամանակ կառույցը եղել է իբրև ձխական եկեղեցի իսկ թվականից դադարել է գործել,,,Divabn_Prak10,մի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
51034,ալաշկերտ քաղաք արևմտյան հայաստանում,,,Divabn_Prak10,ալաշկերտ,O,"O,O,O,O"
51035,ազատա ագարակ բագարանում որը նվիրաբերվել է մարմաշենի վանքին իբրև հայրենի գյուղ է հիշատակված,,,Divabn_Prak10,ազատա,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
51036,գլխավոր տատար արեմտյան պատին մուտքի հյուսիսային հատվածում ագուցված փոքր խաչքարի տակ տող,,,Divabn_Prak10,գլխավոր,O,"O,O,O,O,O,O,O,O,O,O,O,O"
