sentence,term,page_number,file_name,word,tag,word_labels
թ մայիսի սկզբին գերեզմանոցում է ամփոփվում կաթողիկե սբ գևորգ եկեղեցու ավագ քահանա գևորգ թեմուրազյանցը մայիսի ին ս գէորգի եկեղեցու գաւիթը հաւաքվեց ամբոխը աւագ քահանայ թեմուրազեանցի թաղման հանդեսին ներկայ գտնվելու համար,,53.0,Խոջիվանք,թ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
հանգուցեալի համարգերեզման էր փորված եկեղեցու գաւթում,,53.0,Խոջիվանք,հանգուցեալի,O,"O,O,O,O,O,O"
ժողովրդի միջից ձայներ լսվեցան թէ ինչի ս գէորգի եկեղեցու հանգուցեալ քահանային այդքան փառքով և եկեղեցու գաւթում պէտք է թաղեն երբ նոյն եկեղեցու քահանաները այդքան անսիրտ գտնվեցան միքանիօր առաջ դէպի եօթ հոգի մշակները որոնք սպանվեցան դաբախանայում փուլ եկած շինութեան տակ և թողնելով դիակները ամբողջ գիշերը անձրևի տակ չուզեցին էլ ննջեցեալների վրա քրիստոնեական թաղման կարգը կատարելու,,53.0,Խոջիվանք,ժողովրդի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
եթէ մշակները թաղվեցան խոջիվանքում ասում էր ժողովուրդը և ս գէորգի եկեղեցու ոչ մի քահանայ չը համաձայնվեց թաղել նրանց թող ուրեմն էլ քահանան էլ չը թաղվի եկեղեցու գաւթում այլ հաւլաբարի խոջիվանքի գերեզմանոցում,,53.0,Խոջիվանք,եթէ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
հեռագրեցին էջմիածին և այնտեղից պատասխան եկաւ որով արգելվում էր թաղել հանգուցեալ քահանային ս գէորգ եկեղեցու գաւթում,,53.0,Խոջիվանք,հեռագրեցին,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
հանգուցեալին տարան խոջիվանքի գերեզմանոցի ճէջ թաղելու,,53.0,Խոջիվանք,հանգուցեալին,O,"O,O,O,O,O,O"
թ հունիսի ին գերեզմանոցում է ամփոփվում երևանցի սմբատ մովսեսյան սարգիսյանցը,,53.0,Խոջիվանք,թ,O,"O,O,O,O,O,O,O,O,O,O"
տապանաքար գործածված է որպես շինաքար բնակել պատի մեջ յիշատակ ալէքսանդր գրիգորեան խալաթեանցի ամի,,53.0,Խոջիվանք,տապանաքար,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
թ մարտի ինքապրիլի ին հետին չքավորության մեջ թիֆլիսի միքայելյանի անվան հիվանդանոցում վախճանվում և ին գերեզմանոցում է ամփոփվում նկարիչ կրթական գործիչ շուշու մարիամյան դպրոցի հիմնադրման մասնակից ստեփանոս հակոբյան ներսիսյանցը ծնվ թ երևան,,54.0,Խոջիվանք,թ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ի դեպ հիմնվելով մեզ անհայտ աղբյուրի վրա հուշաքարին ծննդյան թվականը նշվել է,,54.0,Խոջիվանք,ի,O,"O,O,O,O,O,O,O,O,O,O,O,O"
ստեփանոս ներսիսյանցը մարտի ին թաղվեց խոջիվանք գերեզմանատանը,,54.0,Խոջիվանք,ստեփանոս,O,"O,O,O,O,O,O,O"
հանգուցեալը ներսես ի որդեգիրն էր,,54.0,Խոջիվանք,հանգուցեալը,O,"O,O,O,O,O"
ներսիսեան ուսումնարանում աւարտելուց յետոյ նրան ուղարկեցին պետերբուրգի նկարչական ակադեմիա որտեղ աւարտելուց նա մինչև այժմ պարապում էր նկարչութեամբ մի քանի տարի էլ պարասել է ուսուցչութեամբ,,54.0,Խոջիվանք,ներսիսեան,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
հանգուցեալը մեռաւ չքաւորութեան մէջ րիան թաղեցին իր ծանոթ բարեկամները,,54.0,Խոջիվանք,հանգուցեալը,O,"O,O,O,O,O,O,O,O,O"
անվանի նկարչի մասին տես ղազարյան ս ստեփանոս ներսիսյան տեղեկագիր հայկական սսռ գիտությունների ակադեմիայի հասարակական գիտություններ էջ,,54.0,Խոջիվանք,անվանի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
թ գերեզմանոցում է ամփոփվում գրող հրապարակախոս պատմավիպագիր եծերենցի հովսեփ շիշմանյան միակ դուստրը՝ թագուհի մելիք ազարյանը մականունը՝ օրիորդ մենիկ,,54.0,Խոջիվանք,թ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ենվ թ,,54.0,Խոջիվանք,ենվ,O,"O,O"
եզեկեան ա գերեզմաններից էջ,,54.0,Խոջիվանք,եզեկեան,O,"O,O,O,O,O,O,O,O"
թ ապրիլի ին գերեզմանոցում է ամփոփվում սիմոն սարգսյան նազարյանցը՛,,54.0,Խոջիվանք,թ,O,"O,O,O,O,O,O,O,O,O"
թ հոկտեմբերի ին գերեզմանոցում է ամփոփվում շուշանիկ թևանյան արասխանյանցը,,54.0,Խոջիվանք,թ,O,"O,O,O,O,O,O,O,O,O"
թ փետրվարի ին վախճանվում և գերեզմանոցում է ամփոփվում բանասեր մանկավարժ առաքել աստվածատրյան արարատյանցը ծնվ,,54.0,Խոջիվանք,թ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
հայտնի է ստեփանոս նազարյանի դեմ մղած խիստ ու անմիտ պայքարով,,54.0,Խոջիվանք,հայտնի,O,"O,O,O,O,O,O,O,O,O,O"
թ դեկտեմբերի ին վախճանվում և ին գերեզմանոցում է ամփոփվում իսկական պետական խորհրդական բժշկապետ հարություն հովհաննիսյանցը հոգեհանգիստը՝ մուղնու սբ գևորգ եկեղեցում,,54.0,Խոջիվանք,թ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
թ հուլիսի ին վախճանվում և ին գերեզմանոցում է ամփոփվում արսեն ասլանյան բազ յանցը,,54.0,Խոջիվանք,թ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
թ փետրվարի ին տարեկանում ծնվ կ պոլիս վախճանվում և ին գերեզմանոցում՝ րաֆֆու գերեզմանի սահմանագծում միակ դստեր՝ թագուհի մելիք ազարյանի կողքին է ամփոփվում գրող ծերենցը հովսեփ շիշմանյան,,54.0,Խոջիվանք,թ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ի դեպ թ մայիսի ին գերեզմանոցում կատարվում է հոգեհանգիստ հանգուցյալի մահվան աճյակի առիթով,,54.0,Խոջիվանք,ի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
դօկտօր յովսէփ շիշմանեան ծերենց վախ,,55.0,Խոջիվանք,դօկտօր,O,"O,O,O,O,O"
փետրվարի ամի ի հասակի ամաց,,55.0,Խոջիվանք,փետրվարի,O,"O,O,O,O,O"
թ տակավին նրա շիրմին մահարձան կանգնեցված չէր,,55.0,Խոջիվանք,թ,O,"O,O,O,O,O,O,O"
փետրվարի էջ,,55.0,Խոջիվանք,փետրվարի,O,"O,O,O,O,O,O,O,O"
հանգուցյալի մասին տես նանումյան ռ ծերենց կյանքը և գործը երևան,,55.0,Խոջիվանք,հանգուցյալի,O,"O,O,O,O,O,O,O,O,O,O"
թ ապրիլի ին վախճանվում և ին գերեզմանոցում է ամփոփվում մեծանուն վիպասան ազգային կրթական և հասարակական գործիչ ամյա րաֆֆին հակոբ մելիք հակոբյան ծնվ թ սալմաստ գ փայաջուկ,,55.0,Խոջիվանք,թ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
նույն թվակաճի հունիսի ին գերեզմանոցի եկեղեցում կատարվում է հոգեհանգիստ հանգուցյալի մահվան քառասնօրյակի առիթով,,55.0,Խոջիվանք,նույն,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
թ հուլիսին գերեզմանի վրա արձան կանգնեցնելու համար հավաքվել էր ո,,55.0,Խոջիվանք,թ,O,"O,O,O,O,O,O,O,O,O,O"
թ ապրիլի ին քամոյանց սբ գևորգ եկեղեցում դվորցովայա փողոց կատարվում է հոգեհանգստյան արարողություն մահվան առաջին թ մայիսի ին՝ երկրորդ թ ապրիլի ին՝ չորրորդ տարելիցի առիթով,,55.0,Խոջիվանք,թ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
թ գերեզմանին հուշարձան կանգնեցնելու խնդրով քննարկման են հրավիրվում ճարտարապետներ շտերնը շիմկևիչը սելիք բեգլարյանցը և նկարիչ գ բաշինջաղյանցը,,55.0,Խոջիվանք,թ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
թ ապրիլի ին գերեզմանոցում նշվում է մեծ գրողի մահվան րդ տարին,,55.0,Խոջիվանք,թ,O,"O,O,O,O,O,O,O,O,O,O,O"
թ ապրիլին մեծանուն վիպասանի մահվան րդ տարելիցի կապակցությամբ խոջիվանքի գերեզմանատանը հոգեհանգիստ էր կատարվելու՛,,55.0,Խոջիվանք,թ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
ըբաֆֆու մահվան ամյակի կապակցությամբ թ ապրիլին նշվել է որ մեծ վիպասանի գերեզմանի վրա կանգնեցվելու է արձան և կատարվելու է հոգեհանգիստ սեպտեմբերի ին կիրակի օրը խօջիվանքի գերեզմանատան եկեղեցում ժամը ին կը կատարվի պատարագ որից յետոյ ժամը ին կը կայանայ հանգուցեալ ռաֆֆիի,,55.0,Խոջիվանք,ըբաֆֆու,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
հոգեհանգստյան և մահարձանի բացման արարողությունը կատարվում է թ սեպտեմբերի ին,,55.0,Խոջիվանք,հոգեհանգստյան,O,"O,O,O,O,O,O,O,O,O,O"
հուշարձանը նախագծել է նկարիչ գ բաշինջաղյանը կերտել՝ քանդակագործ անդրեոլոտտին,,55.0,Խոջիվանք,հուշարձանը,O,"O,O,O,O,O,O,O,O,O"
վերոհիշյալ իրադարձությունների մասին նշվել է հետնյալը թւի ապրիլի ին վախճանվեց րաֆֆին,,55.0,Խոջիվանք,վերոհիշյալ,O,"O,O,O,O,O,O,O,O,O,O,O"
յանձնաժողովը որ ընտրվեց անմիջապէս,,55.0,Խոջիվանք,յանձնաժողովը,O,"O,O,O,O"
հանգուցեալ վիպասանի մահից յետոյ նրա յարգողների շրջանում սկսեց իր գործունէութիւնը՝ ընդհանուր ստորագրութիւն բանալով սակայն ստորագրութիւնը որ սկզբում բաւական աջող գնաց թւի դեկտեմբերի ին ընդհատվեց ու այնուհետև յանձնաժողովը ոչ մի կօպէկ չէ ստացել,,55.0,Խոջիվանք,հանգուցեալ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ստորագրութեան ամբողջ արդիւնքն էր ր կ որից մի քանի մանր ծախսեր դուրս եկած ր կ մնաց առ ն փետրվարի թւի ր կօպէկ,,55.0,Խոջիվանք,ստորագրութեան,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
յանձնաժողովը իրան նպատակ էր դրել րաֆֆիի գերեզմանի վրա կառուցանել՝ անմահ վիպասանի անուան վայել փառաւոր մահարձան յանձնաժողովին չէր վհատեցնում հաւաքած աննշան՝ ր գումարը բայց որքան էլ աշխատեցինք բոլորն ի զուր շատ տեղեր և շատ անձանց ենք դիմել բայց ապարդիւն,,55.0,Խոջիվանք,յանձնաժողովը,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
այդանաջողութիւնը մեզ մնում էր բացատրել վերջին տասը տարվայ ընթացքում հայերի մէջ տեղի ունեցած աղէտներով մի հասարակութեան մէջ որտեղ անընդհատ տիրում էր իրար ետևից սով խօլերա գաղթականութիւնից առաջացած բարդ պահանջներ ի հարկէ դժուար էրնոյն,,55.0,Խոջիվանք,այդանաջողութիւնը,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
իսկ րաֆֆիի մահարձանի համար նուէրներ սպասել,,56.0,Խոջիվանք,իսկ,O,"O,O,O,O,O,O"
յանձնաժողովը իր ժամանակին նոյնպէս յատարարեց մրցանակաբաշխութիւն՝ մահարձան նախագծի համար,,56.0,Խոջիվանք,յանձնաժողովը,O,"O,O,O,O,O,O,O,O,O"
նշանակած ժամանակին ստացվեցին պրօէկտներ որոնցից միմիայն մէկը ճանաչվեց համեմատաբար ամենաաջող որի հեղինակին՝ արշակ սալամբէգեանին ուղարկվեց երկրորդ մրցանակ ր սակայն նախ՝ վերջին պրօէկտն ևս չէր համապատասխանում լիովին յանձնաժողովի ծրագրած պահանջներին և երկրորդ՝ այդ պրօէկտը իրագործելու համար հարկաւոր էր մի գումար որ չունէր յանձնաժողովը,,56.0,Խոջիվանք,նշանակած,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
վերջինիս մնում էր տարիներով սպասել որպէս զի իր ձեռքին եղած գումարին՝ ր կ,,56.0,Խոջիվանք,վերջինիս,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
աւելանային տոկու ներ և գոյանար գոնէ այնչափ որ հնարաւոր լին մի համեստ մահարձան կանգնեցնել հայ հասարակութեան պաշտած վիպասանին,,56.0,Խոջիվանք,աւելանային,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
եւ իրաւ՝ այս տարվայ փետրվարի ին այդ ր գումարին աւելացնելով ինն տարվայ տոկոսները ստացած սկըց բում թիֆլիսի առևտրական բանկից ապա թիֆլիսի կրէդիտային բանկի հազար րուբլիանոց օբլիգացիայից այն է՝ ր կ մայր գումարի հետ միասին կազմվեց րուբլի կօպէկ,,56.0,Խոջիվանք,եւ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
յանձնաժողովը կը շարունակէր սպասել եթէ ժամանակը ներէր մահվան տասնեամեակին արդէն ժամանակ էր կառուցանել այն ինչ հնարաւոր էր՝ եղած միջոցներով,,56.0,Խոջիվանք,յանձնաժողովը,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
մեր ընկերակից անդամ՝ նկարիչ բաշինջաղեան օգնութեան հասաւ և իր շնորհալի նախագիծն առաջարկելով յանձնաժողովին հանեց նեղ դրութիւնից,,56.0,Խոջիվանք,մեր,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
յանձնաժողովը միանգամայն հաւանութիւն տվեց յիշեալ նախագծին շնորհակալութեամբ ընդունելով այդ նուէրը յանձնարարեց իր անդամներին՝ գ սիրզօյեանին և գ բաշինջաղեանին ի կատար ածել այդ նախագիծը,,56.0,Խոջիվանք,յանձնաժողովը,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
այսօր մահարձանն արդէն պատրաստ է մօտ եօթն արշին բարձրութիւն ունեցող մարմարեայ սիւնը զարդարված հայկական օրնամենտներով գրաւում է իւրաքանչիւրի ուշադրութիւնը,,56.0,Խոջիվանք,այսօր,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
մահարձանը պատրաստել է յայտնի վարպետ անդրիօլէտտի որին վճարված է ր և վանդակապատի տակի քարերի համար վճձարված է քարտաշ գասպար յարութիւնեանին րուբլի,,56.0,Խոջիվանք,մահարձանը,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
հայ հասարակութեանը մնում է աւարտել գործը շինել տալով գոնէ թեթև վանդակապատ որի վրա կը ծախսվի մօտաւորապէս րուբլի,,56.0,Խոջիվանք,հայ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
